"prob","estimate.1","estimate.2","estimate.3","lower.1","lower.2","lower.3","upper.1","upper.2","upper.3"
0.5,-0.299950175822266,0.193985773787462,0.570384699310444,-1.20249096653055,-1.60879418359741,-1.75260169555911,0.795100496472115,2.1916438382296,3.23147246971775
0.9,-0.588798856815209,0.0365494115742926,0.545843259368924,-0.981941058004191,-0.976251530738419,-0.95598249708717,-0.165092171347998,1.0025073557251,2.00143342691377
0.95,-0.503753250128465,-0.485941520348225,-0.29463185267508,-1.21590458060677,-2.4041682985174,-2.93092521168977,0.597118594087237,1.84244564413633,2.63652803299812
0.5,-0.569415256487338,-0.0754086085408766,0.364709891247937,-1.01545675240407,-1.67764357809079,-1.92195362183927,-0.138702800358266,1.21684752849189,2.07061137171993
0.9,-0.207409465731001,0.311742326951923,0.749529937076958,-0.768134363660338,-0.831970362422772,-0.876290913503018,0.348830326093412,1.5014763743123,2.5598127163334
0.95,-0.773467483567128,-0.782619065193508,-0.482933484345289,-1.39784695069584,-3.17178133141232,-3.72540128890186,-0.203854089238584,1.22724988800722,2.4015110504016
0.5,-0.237055730966237,0.158527314518883,0.429775957145211,-1.08748824891135,-1.4002540851463,-1.64229941756012,0.916944334827369,2.1469004662658,3.03331385039992
0.9,-0.624766864817475,0.435253563995105,1.30911815199093,-1.60918084035573,-3.36788652918339,-3.66219105879876,0.24839398285297,3.37970350817512,5.23589431127806
0.95,0.818295245341926,1.79516420449139,2.29992682942701,-0.435852946184304,-0.177795332526934,-0.207900610301913,1.80033529530364,3.90119898136183,5.05982041974923
0.5,0.76651264236131,2.06576593675239,2.77139880435257,-0.345961717137773,0.35077221650794,0.649821375782793,1.63658551285432,3.57514352953207,4.67179430101651
0.9,-0.742159766285018,-0.746723766092912,-0.458949752782809,-1.25668330133759,-2.74117277195831,-3.08342080392124,-0.256256467102668,1.00823022164022,2.14642407006421
0.95,-0.395337451399255,0.0381010365731207,0.408541803512367,-1.20720965006615,-1.75679972383681,-2.00170858526867,0.157950392121809,1.61369681096059,2.7257699444953
0.5,-0.268099581902398,-0.0173427882309119,0.223960752567847,-1.20938106022947,-1.88171790366247,-2.27706258991808,0.969967226591767,2.32390458514028,3.24822476688183
0.9,-0.504707877686,-0.000464572676941155,0.511980843621035,-1.63221611436639,-2.77382220443193,-3.11826233411833,0.39153863338351,2.96837756527168,4.53868768807054
0.95,-0.268308703283535,-0.217056636025571,0.00546281326947529,-1.24292502382301,-1.88705022310285,-2.22197983730027,0.597598284766585,1.60662416094352,2.39533097843205
0.5,-0.776803690044446,-1.95775825236376,-2.23184606727238,-1.89467941518776,-6.56504752181822,-8.31534745004138,-0.0239408569137193,1.07057688805847,2.20451285333296
0.9,-0.395804559147753,-0.0136092724683706,0.360731756886731,-1.21633446552197,-1.85718814307126,-2.22518286748284,0.647444481972273,2.03356855752844,3.05573807780297
0.95,-0.309459038752455,-0.152279681202534,0.0185846127135931,-0.924128223308682,-1.89337688312309,-2.32707714832188,0.335584451921102,1.57711747258993,2.32341232329746
0.5,-0.205829335385341,-0.115585595196246,0.0202636694144844,-1.39545992649981,-2.16337839583397,-2.68211146633862,1.15376693104137,2.59921097630104,3.55457463888203
0.9,-0.51557667091948,-0.479558516675364,-0.330971601515172,-0.965132032716744,-1.41192438191249,-1.73345359767874,-0.0325092112006675,0.574131899277303,1.23892469246872
0.95,-0.68888736347478,-0.222217270002346,0.325722239375216,-1.21988453426565,-2.1591852172448,-2.42748479252769,0.0906694111986795,1.61142118513015,2.57313161601563
0.5,0.0251547000734468,0.454957124187599,0.780258152448306,-0.514498671089321,-0.569092021046817,-0.654014381604387,0.645369545713926,1.41789629737338,2.15717356754148
0.9,-0.504144617598818,-0.273569628920041,0.0352259416180922,-1.36173892238309,-2.23922555847587,-2.52353989596528,0.132865948422251,1.78446218821099,2.92513713915075
0.95,-0.253300404847388,0.431869517605081,1.06512553158181,-1.28390072934522,-2.41266741548236,-2.574279949699,1.15183308696099,3.74429926477777,5.55029851789732
0.5,-0.0750859586534121,0.124552731599393,0.331336685008728,-0.724036102606785,-1.14412064651441,-1.54684815983262,0.383204482103333,1.38541738981901,2.12540620645925
0.9,-0.553569707145796,-0.227050909626488,0.20783065811838,-1.13941122907384,-1.94851246057685,-2.2065670840584,0.386536750239855,1.93062169585816,2.90289509877006
0.95,-0.458665222943393,-0.0215106086202774,0.376647028301942,-0.897954597749039,-1.01902364658393,-1.03630684651259,-0.03855462564675,0.808845859186865,1.62011963691691
0.5,-0.501248020187734,-1.2771527085186,-1.2284761228209,-2.3870571554597,-8.13814040553166,-10.6138600592837,1.21510862750004,4.45884838756661,6.9271155364855
0.9,0.211258486070882,0.727714169512727,1.08409045466591,-0.458452524514607,-0.217532206895708,-0.177138786607433,0.909182537108049,2.08316321494772,2.69107693737787
0.95,-0.548163453566879,-0.0411126272910234,0.378674354547525,-0.997751409575109,-1.34774936939721,-1.42101772615282,-0.070546805541178,1.05966988906557,1.92139380214547
0.5,0.269050572987659,1.04077243032059,1.51566839310139,-0.523401994613504,-0.612032405566692,-0.82250105482637,1.0586900761213,2.83013429436055,3.91492216696212
0.9,-0.485367284148549,-0.657472422288441,-0.522182309440859,-1.3831056228149,-3.77655157532401,-4.73312843797762,0.154547548125694,1.78002980213386,2.94576464124138
0.95,-0.349942713208301,1.06206326264551,1.96396928246223,-1.31145016773125,-1.71250443111295,-1.91698381652143,0.448491538867139,3.6750670076598,5.53394837373621
0.5,-0.531125260620357,-0.191691224019366,0.183772173416744,-1.31039940811825,-2.1837321701934,-2.42834542785388,0.0410158405491703,1.58587767696493,2.52203594882914
0.9,0.0563586466631963,0.395717746289104,0.693834336412156,-0.565664506068125,-0.694675925824515,-0.836425718721206,0.695392369597167,1.5399993521367,2.18574502968106
0.95,-0.327551980527541,-0.165739443399968,0.0350942230153499,-1.21635640170119,-1.97168426102936,-2.40828655776258,0.881346476070151,2.13084404331414,2.92909376140684
0.5,0.417271722865181,1.34881467184079,1.88697934039324,-0.58903404571942,-0.211790747822925,0.0216064198524011,1.41021004972653,2.96181801044405,3.85872442309896
0.9,-0.586483990299555,0.00124486694308506,0.804106379363732,-1.44764367933391,-3.5571554340054,-4.44410205261804,0.3496817513408,3.37686195290315,5.5263689930187
0.95,-0.531106350111255,0.622008453193374,1.44535092062306,-1.31974220817405,-2.04101137989017,-2.16555234767,0.202192766890066,3.52703832852718,5.28184510454003
0.5,-0.383368055879944,-0.414386169694468,-0.181702959922186,-1.38545817660175,-3.28317076161599,-4.16708849066499,0.875053474874579,2.82242073256099,3.92323669342547
0.9,-0.627431439600462,-0.624674806250028,-0.248340756655433,-1.41693824895847,-3.4754676684687,-4.18047661854779,0.182158632035678,2.04792122427457,3.72070113474418
0.95,0.493397180236153,1.26900996430736,1.73065704791623,-0.469101438191375,-0.303492307934449,-0.177076904508015,1.37122698106987,2.87030853969237,3.76282642199632
0.5,-0.600500628025753,-1.14623046671457,-1.1544382780283,-1.20490871613725,-3.58268272620318,-4.20248224163082,0.280504982489274,0.879825995631686,1.68564911548872
0.9,0.14047548691638,0.343893226962884,0.496782210771118,-0.885532667434269,-1.94591350063766,-2.35670303376171,1.14377488070729,2.56627338342835,3.34383332299591
0.95,-0.260175267240937,-0.222218677219462,-0.0977617674388469,-0.818114652185871,-1.91653177154611,-2.39079007228092,0.223790712772632,1.17150919691449,1.92735390810148
0.5,-0.482539466919853,-0.516200893551038,-0.266815985815314,-1.16443407931892,-3.2031420262872,-4.07583836012774,0.225084759970603,1.7921819856598,3.16743147661241
0.9,-0.448092767313476,-0.392308475665992,-0.231522805112559,-0.856191961612509,-1.2946307888144,-1.57012121726567,-0.0752468486050897,0.577665344391209,1.18011303819277
0.95,-0.81331346565699,-1.04373075664322,-0.69890692419736,-1.90304479866901,-5.47909415918956,-7.01634627629134,-0.025181501547395,2.42714144017717,4.26382124055225
0.5,0.107068796617957,1.0360677641192,1.60673544708393,-1.07655017025271,-0.751262172877505,-0.526987901772712,1.30573068852241,3.06393175705055,4.10268728725491
0.9,-0.479215957802364,-0.40141017987107,-0.235937418092997,-1.07591127817059,-1.65979489223611,-1.91417521754065,0.399642096765184,1.42251347572583,1.81921170552724
0.95,-0.700045445796931,-1.19823906928552,-1.19345112509335,-1.21277439293839,-3.02287277326238,-3.67127741736847,-0.190937497326937,0.503636719876908,1.21932330492134
0.5,-0.571125902587728,-0.875386536946674,-0.873295291666983,-1.06240215002786,-2.44647986738494,-3.05625128733823,-0.0273537257992452,0.605797569304667,1.30457930137102
0.9,-0.0988099767194503,0.426877012670046,0.796581095578374,-1.22447535023883,-1.66394019816547,-1.92652961712349,1.20890220336102,2.7385911030649,3.68119586455757
0.95,-0.232706196863795,0.421097734242774,0.858506314749891,-0.781525035881586,-0.441163099583983,-0.389381702510072,0.402687886297987,1.39955464675787,2.1759013194473
0.5,-0.167837606055749,0.211733150914459,0.500265414000877,-1.25223691744985,-2.10710993146328,-2.58974762173124,1.0369142750355,2.73397080424952,3.7648112010576
0.9,-0.0964540066734189,0.0548904618929374,0.211462913132667,-0.830553358949744,-0.967039143031796,-1.19514917825808,0.759445132361952,1.45401364002306,1.95949897484936
0.95,-0.531900933007743,-0.580936017827419,-0.423011233669702,-1.09833062625402,-2.34074414010922,-2.56718128609284,0.221864112949019,0.924743052546025,1.65800852680015
0.5,-0.329214936800826,0.0353079648201295,0.304207112591095,-0.869065181982592,-1.02957586682896,-1.36305423174155,0.237995449456201,1.31494670775569,2.07203323816073
0.9,-0.250005913150536,0.416223572732919,0.978200660965111,-1.42640055718715,-3.3778082828207,-4.06964784225642,0.91852100731369,3.60153488850233,5.19501852329377
0.95,-0.097770344230678,0.0961282583118592,0.266966524382957,-0.962231342969923,-1.21234937940134,-1.35805924589,0.945235276768098,1.84655250951045,2.50379914389157
0.5,-0.193000126052592,0.431586617210117,0.920137154688253,-0.703549080065113,-0.714989094997463,-0.768479251880337,0.28877834686197,1.42444672457406,2.35815809174447
0.9,-0.499403224070926,-0.48021878228971,-0.275118221762173,-1.44233903702253,-2.3849702121744,-2.73881970722968,0.20330143254494,1.83282701823753,2.90375812562318
0.95,-0.10793666777294,0.328684260446687,0.759056713947565,-1.05767340511741,-2.15356064944884,-2.6445783623096,0.800227630238656,2.932399297893,4.40964887698698
0.5,-0.912720491906197,-0.877038563983652,-0.375659754167814,-1.58598256269266,-4.07363649560583,-4.66598971806584,-0.205204534839623,2.13148389930512,3.72159143137649
0.9,-0.588961271768372,-0.157364268889492,0.297869370792694,-1.20566810909794,-1.92412398562006,-2.22621518394359,0.282714244026103,1.93474616913396,3.17217607455127
0.95,-0.337941343296875,0.202839597222916,0.582848376778776,-0.952497206804678,-1.27940983356528,-1.34288882565889,0.283097878399066,1.66608010371203,2.50755138342603
0.5,-0.339537599384845,-0.0510110094180763,0.263436972027858,-1.18213535660177,-1.91185708181062,-2.32014663350945,0.747981027054682,2.31703595814498,3.1079324600594
0.9,-0.478022019068276,-0.0862323991811102,0.306313007630398,-0.984727702838503,-1.40791862022977,-1.5134824033188,0.0957121204586727,1.17085380217878,2.22087302885023
0.95,-0.293972935263847,-0.239868055118526,-0.0434314531629037,-0.950069960465646,-1.85539160818634,-2.23010738786304,0.469066188161643,1.41870025272191,2.05335508093636
0.5,-0.261232695488496,0.0042461055823778,0.244337632304826,-1.19203598670784,-1.77226788550634,-2.13592584776025,0.926720389567458,2.25431032969005,2.95874844867701
0.9,-0.259363976795866,0.109482450353689,0.445276012869342,-1.18948990074004,-2.02021956406133,-2.45995053860527,0.800104846753207,2.49046158792542,3.50738438139213
0.95,-0.484391379523782,0.129230169551385,0.862087438601215,-1.67984972752069,-4.35614837004025,-5.42326517453131,0.732858437086972,4.09722081542809,6.31288384805978
0.5,-0.479652251864995,-0.975074758347555,-1.09761243012246,-1.13836722631021,-3.5650346653487,-4.72691262489966,0.0794652584473443,1.01300342690828,1.66712670828575
0.9,0.304952916057562,0.598842070152905,0.845455092851822,-0.537148246358826,-0.630442861794965,-0.868547511538003,1.06309697883571,2.32117976783954,3.04425454813027
0.95,1.0642163565097,1.81013329220361,2.23757684829615,0.265449762581359,-0.0065561961318507,-0.0308716994675404,1.66152014335582,3.36826713440704,4.42294434138087
0.5,-0.505139926800309,-0.0421244187549735,0.389837503757719,-1.12715848654846,-1.73771830019106,-1.68904463987486,-0.0382224462723041,1.2977021396084,2.25556814760263
0.9,-0.760702704649681,-0.511272366056438,-0.0990101304273757,-1.18641251652377,-2.09935195637477,-2.29622666216815,-0.309685174733905,0.918549901770884,2.11778029854069
0.95,-0.810612445265992,-1.39973855994666,-1.39287049449076,-1.35874372783394,-3.32093653079498,-3.9652767457984,-0.332636491681505,0.300166750864027,1.15268954973955
0.5,-0.168849195868463,0.441206529044197,0.893568944353024,-0.876864674917378,-1.23380921653274,-1.22266696869008,0.56043285443418,2.23942594062922,3.35446001782167
0.9,-0.110341570995624,0.0265586361905212,0.19289709616544,-1.39844700877234,-2.09766654466531,-2.52765015630505,1.36095140995974,2.77565719760236,3.73335407045826
0.95,-0.407588175266015,-0.25792759699102,-0.0255069176455871,-0.899754444188614,-1.2021053267879,-1.38086684877812,-0.000982930317549401,0.634733430745279,1.28249921033405
0.5,-0.470089310983477,-0.727612278118037,-0.690591941344261,-1.26182555827419,-3.28684853352961,-3.93442818246318,0.0890870591265691,1.26959120912978,2.13737537810048
0.9,-0.287421928308766,-0.0251660268769991,0.284636015766271,-1.3488860340786,-2.49807331364996,-2.96253382844057,0.506913324368734,1.97602587453686,3.27715811488112
0.95,-0.387809791353,-0.187848590608704,0.109762735115905,-1.02305132830654,-2.12384449239639,-2.63572183840921,0.0980403035291722,1.51219861890604,2.61963936446139
0.5,-0.267004559119604,-0.385997746889412,-0.271964274089468,-0.808662451021408,-1.44014040831059,-1.71845940699399,0.334036775457982,0.663180937079108,1.37555786664968
0.9,-0.322086592261991,0.116169868763285,0.460084895468646,-0.795943646179035,-0.70844799235932,-0.635842014704968,0.33335329061299,1.02570241724927,1.65871242384091
0.95,0.0441567949805233,0.943949956131697,1.51043572759818,-0.584561035065169,-0.259266146814966,-0.116835059543997,0.825660299550776,2.31599783612075,3.29569319028247
0.5,-0.704249855554606,-0.783207853938847,-0.55567202769049,-1.30383171225865,-2.68907764885213,-3.21345010210848,-0.0761154274431986,1.06591386721132,2.0292480210301
0.9,-0.272289349770787,0.976483116129593,1.84319041382844,-2.01513235369686,-3.92191535870305,-4.75923815720916,0.92905499300513,5.2969859389139,7.90179004926716
0.95,-0.650360413011246,-0.807961092524914,-0.680270934555967,-1.06933823359359,-2.25564420108605,-2.67260895963582,-0.230783220279333,0.477026919739826,1.25764873183598
0.5,-0.0985970034098854,0.840348974094118,1.48084983605142,-0.933673281532451,-1.18839905481647,-1.12459826111236,0.68922829693388,2.81266636640116,4.0207405234278
0.9,0.857167696366254,2.12287492798362,2.79291659835916,-0.515581083477025,-0.151896320837469,0.0293167058702536,1.88360917403041,4.50898631922957,6.05163871888937
0.95,-0.688395446517263,-0.0574880023926122,0.534450254590475,-1.15091864459407,-1.885615394446,-1.86836945995292,-0.166569678658457,1.54156670134258,2.94929732273174
0.5,-0.0254801983831802,-0.213988446210894,-0.273889271339099,-0.89503103038262,-2.18778842529824,-2.85702869870116,0.92245952721382,1.7292457527305,2.21757599443772
0.9,-0.77167834207804,-0.471408133383488,0.219262971687993,-1.78146289075073,-4.71401755547553,-5.85539808030083,0.372415878764167,4.078362502029,6.56011137330108
0.95,-0.569245516051607,0.546336959707254,1.36645949920595,-1.36099641332525,-2.27661549584979,-2.25119521400516,0.124785875423998,3.07187766111027,4.8462698700765
0.5,0.176321612583805,0.822881948397353,1.22261300281181,-0.598610187716363,-0.643190531357555,-0.532083182117861,1.02515801081022,2.62714401548268,3.56092899876237
0.9,-0.0561679222261179,0.688012094483352,1.23944771145816,-0.863530562338719,-1.1639648390367,-1.330040691797,0.745569867785444,2.80658422052834,4.21972213855205
0.95,-0.0986234600729045,0.176405393145612,0.413365342542243,-0.63206083833369,-1.41481631001996,-1.67050507141584,0.394393258178611,1.53508005349077,2.46693326823516
0.5,-0.30655324256846,0.306609784608698,0.720558679813434,-0.730054072865067,-0.922305152892961,-1.15162360354636,0.155949342930571,1.59685976340896,2.39286440498764
0.9,-0.67715538115657,-1.05975593423581,-0.974556477008029,-1.7896098173029,-4.66093109381873,-5.35684990757318,0.0471260530202694,1.55506148145017,2.80283171526023
0.95,-0.137505511929666,0.113674371994658,0.396204322876657,-0.64168522201011,-0.753193467873846,-0.886528529548052,0.41070399492667,1.11753328282445,1.94204815896408
0.5,-0.458454140374432,-0.859767834981722,-0.853567819828174,-1.57164645754425,-5.14350966036602,-6.3275859754945,0.32617247939177,2.13014991826912,3.2774577512383
0.9,-0.468877027447742,0.241322113602335,0.785668924416171,-1.13442866285979,-1.43786224935975,-1.37438615000868,0.27993328072634,1.90499389189979,2.98865317597997
0.95,-0.971249110324174,-2.10563450309959,-2.24431815310101,-1.98912493468517,-6.41429538794957,-8.11153017350783,-0.275713585825097,1.04559315881748,2.27704205236069
0.5,-0.470649046806967,-0.221582003124443,0.0749605748545031,-1.11956759887873,-1.80667067951374,-2.11193560861626,0.531463886706868,1.5868837766003,2.44114369533169
0.9,0.325843183937164,1.16455632792527,1.67209735700473,-0.500807073537,-0.78706625356501,-0.842233289434899,1.42171730258234,3.50822427569179,4.64072501193421
0.95,-0.732733225805007,-1.44521238153147,-1.56560765252836,-1.40526269896691,-4.18279874025388,-5.07369680619763,-0.238478932997708,0.536465194060082,1.47989519157062
0.5,-0.0348607884548195,0.465433846181844,0.795659068585747,-0.860691089213568,-0.761621321763316,-0.990323360373051,0.949867837562456,2.1389226536919,2.9614404627249
0.9,-0.334084347008517,-0.0149177265797915,0.356604609378367,-1.47462852570042,-2.24991858932605,-2.57535273865309,0.350326063964749,1.91149942470653,3.13571798128735
0.95,-0.484589198588001,-0.211340838153166,0.245874487993516,-1.1378024937891,-2.28335872518972,-2.65946186916933,0.375412380114767,2.10943687658424,3.31606716017801
0.5,0.22911550597362,0.705975918649242,1.10126745314053,-0.942326308194418,-1.55926282020534,-1.8914777317783,1.19832351101605,3.24466501873373,4.52649277466933
0.9,-0.0676689837255513,0.645761764138852,1.10686802270798,-0.89993556679052,-0.999395835608452,-0.909990315463788,0.907147543269154,2.42145038306359,3.44274840795141
0.95,-0.245157654281616,-0.58250494759386,-0.613718631311352,-0.88857130937797,-2.20220359020538,-2.82025952186877,0.432993898878352,0.99986424500611,1.643484764208
0.5,-0.481346453667522,-0.304197264318896,-0.0550288286938607,-0.967075563939083,-1.47179381254998,-1.71234319349457,0.00033832868825383,0.921623649735604,1.7724877074835
0.9,-0.507053360287921,-0.642446332981562,-0.548913873206348,-0.922621839750752,-1.87345966524354,-2.27549808948491,-0.141551189220248,0.547963544900869,1.18117460721563
0.95,-0.791264249236696,-1.18383915873009,-0.957628132296111,-1.24090136222004,-3.4211941682314,-4.05530737326192,-0.333612235899028,0.783225024619725,2.01263951350764
0.5,-0.0947581239152821,-0.249325204197307,-0.217141878880225,-0.732268471592938,-1.3739131744728,-1.77032957341619,0.550096436899236,1.06154547460167,1.63474040427317
0.9,-0.540471785950086,-1.33175800966697,-1.48235027563182,-1.74175713153067,-6.16271129155256,-7.55127552702297,0.327891751007141,2.04208339483927,3.2479263023993
0.95,-0.43529703524145,-0.464700318025182,-0.182602094475701,-2.1650483325002,-4.74510488139117,-6.08282197940435,1.02325611567257,3.94370639496247,5.75331369543592
0.5,-0.559161574907494,-0.285273742353684,0.0873025476213941,-1.20461166136082,-2.09058451390439,-2.38994187162838,0.477354165549341,1.62228744752224,2.41620019601067
0.9,-0.120603259371225,0.211255439202382,0.534655673557254,-0.798930387631338,-1.32524713199938,-1.4097389201388,0.4442770744954,1.48005861629597,2.27300631041142
0.95,-0.510569754529408,-0.445728054125184,-0.248646663156882,-1.12165509191027,-1.78446427668057,-2.07649670395068,0.012831694087947,1.09398921200965,1.88417959740845
0.5,-0.720373224209389,-0.11878175845995,0.669119378461439,-1.61229314909301,-3.82128176957235,-4.50959246340832,0.132521970713218,3.04580397557984,4.92047788037398
0.9,0.0179115499445676,0.298181066037966,0.462084603477175,-1.13689441069537,-1.74104470391833,-2.16312000213005,1.26215421224164,2.48417574230432,3.15542941384955
0.95,-0.0599260638838575,0.428397498118249,0.757554301125364,-1.25185735997183,-1.73123558384144,-1.93410622280039,1.31754063594269,2.80171626888857,3.74400063718689
0.5,0.134804234443054,1.31697524086031,2.04137980950804,-0.748502689260843,-0.503286163741828,-0.542812619286434,0.916760152558723,3.26844341137166,4.6533528326401
0.9,-0.32924962057261,-0.423022647706843,-0.377585272489674,-0.894579161865256,-2.09918815001381,-2.81288993072754,0.174553959145723,1.07913174592229,1.77304262726274
0.95,-0.187878437609045,0.122664556610575,0.344454483731068,-1.01417360698391,-1.18876146258697,-1.36034986808345,0.89061341447002,1.86511841141488,2.46234291073233
